|XML_gashaponpresentlistwnd_27|해외(1)|
|XML_newshopwnd_49|확률확인은 광장/훈련소/본부에서만 가능합니다.|
|XML_newshopwnd_50|골드충전|
|XML_newshopwnd_51|확률안내|
|XML_newshopwnd_52|금주의 상품|
|XML_newshopwnd_53|비밀상점|
|XML_newshopwnd_54|용병|
|XML_newshopwnd_55|장비|
|XML_newshopwnd_56|코스튬|
|XML_newshopwnd_57|치장|
|XML_newshopwnd_58|특별|
|XML_newshopwnd_59|이벤트|
|XML_newshopwnd_60|보너스캐시 |
|XML_newshopwnd_61|기간만료 |
|XML_newshopwnd_62|임박 |
|XML_plazamainwnd_1|광장정보|
|XML_plazamainwnd_2|초대|
|XML_plazamainwnd_3|방정보 변경|
|XML_trainingfuncwnd_1|전투|
|XML_trainingfuncwnd_2|내가 등록한 장비|
|XML_tutorialwnd_1|튜토리얼|
|XML_tutorialwnd_2|다음 (SPACE)|
|XML_tutorialwnd_3|완료 (SPACE)|
|XML_abuseproblemwnd_1|미활동 용병단 검사|
|XML_abuseproblemwnd_2|확인 (ENTER)|
|XML_AccessoryCompoundResultWnd_1|합성중입니다. 잠시만 기다려주세요.|
|XML_AccessoryCompoundResultWnd_2|합성을 완료하였습니다.|
|XML_AccessoryCompoundResultWnd_3|합성중...|
|XML_AccessoryCompoundResultWnd_4|아이템 보기|
|XML_accessorycompoundwnd_1|합성할 악세사리를 선택하지 않았습니다.|
|XML_accessorycompoundwnd_2|재료 악세사리를 모두 선택하지 않았습니다.|
|XML_accessorycompoundwnd_3|장비 강화|
|XML_accessorycompoundwnd_4|강화 악세사리를 선택하세요|
|XML_accessorycompoundwnd_5|재료 악세사리를 선택하세요|
|XML_accessorycompoundwnd_6|재료 악세사리를 선택하세요|
|XML_accessorycompoundwnd_7|재료 악세사리를 선택하세요|
|XML_AccessoryFuncWnd_1|강화할 액세서리를 선택하세요.|
|XML_AccessoryFuncWnd_2|이미 최대로 강화되어 있습니다.|
|XML_AccessoryFuncWnd_3|재료 악세서리를 선택하세요.|
|XML_AccessoryFuncWnd_4|액세서리 강화가 가능합니다.|
|XML_AccessoryFuncWnd_5|악세사리를 강화중입니다.|
|XML_AccessoryFuncWnd_6|선택하신 액세서리는 최대 수치로서 강화할 수 없습니다.|
|XML_AccessoryFuncWnd_7|강화할|
|XML_AccessoryFuncWnd_8|악세서리 아이템|
|XML_AccessoryFuncWnd_9|강화재료|
|XML_AccessoryFuncWnd_10|악세서리 아이템|
|XML_AccessoryFuncWnd_11|좌측에서 아이템을 선택해주세요.|
|XML_AccessoryFuncWnd_12|강화에 성공하였습니다.|
|XML_AccessoryFuncWnd_13|강화를 완료하였습니다.|
|XML_AccessoryFuncWnd_14|강화 수치를 확인 하세요!!|
|XML_AccessoryFuncWnd_15|기간만료된 악세사리는 강화하거나 재료로 사용할 수 없습니다.|
|XML_AccessoryFuncWnd_16|장착|
|XML_AccessoryFuncWnd_17|강화|
|XML_AccessoryFuncWnd_18|내 용병 선택|
|XML_AccessoryFuncWnd_19|강화하기|
|XML_AccessoryFuncWnd_20|추가사용|
|XML_AccessoryFuncWnd_21|아이템 보기|
|XML_AccessoryFuncWnd_22|강화중...|
|XML_AccessoryFuncWnd_23|반지|
|XML_AccessoryFuncWnd_24|목걸이|
|XML_AccessoryFuncWnd_25|팔찌|
|XML_accessoryrechargeprocesswnd_1|액세서리 연장|
|XML_accessoryrechargeprocesswnd_2|액세서리 연장|
|XML_accessoryrechargeprocesswnd_3|취소|
|XML_accessoryrechargeprocesswnd_4|액세서리 기간 연장 중..|
|XML_accessoryrechargeprocesswnd_5|추가 사용|
|XML_accessoryrechargeprocesswnd_6|아이템보기|
|XML_accessoryrechargeprocesswnd_7|아이템보기|
|XML_accessoryrechargewnd_1|액세서리 선택하기|
|XML_accessoryrechargewnd_2|전체|
|XML_accessoryrechargewnd_3|반지|
|XML_accessoryrechargewnd_4|목걸이|
|XML_accessoryrechargewnd_5|팔찌|
|XML_accessoryreleasewnd_1|액세서리 해제|
|XML_accessoryreleasewnd_2|모두 확인|
|XML_accessoryreleasewnd_3|닫기|
|XML_accessoryselectwnd_1|선택하기|
|XML_accessoryselectwnd_2|검색하기 (ENTER)|
|XML_accessoryselectwnd_3|전체|
|XML_accessoryselectwnd_4|반지|
|XML_accessoryselectwnd_5|목걸이|
|XML_accessoryselectwnd_6|팔찌|
|XML_accessoryselectwnd_7|선택|
|XML_accessoryselectwnd_8|선택|
|XML_accessoryselectwnd_9|선택|
|XML_accessoryselectwnd_10|선택|
|XML_accessoryselectwnd_11|선택|
|XML_accessoryselectwnd_12|선택|
|XML_accessoryselectwnd_13|선택|
|XML_accessoryselectwnd_14|선택|
|XML_AlchemicChangeAlarmWnd_1|조각전환알림|
|XML_AlchemicChangeAlarmWnd_2|페소전환금액 : %s페소|
|XML_AlchemicChangeAlarmWnd_3|(보유조각 총갯수 : %s개)|
|XML_AlchemicChangeAlarmWnd_4|선물함으로이동(SPACE)|
|XML_AlchemicChangeAlarmWnd_5|닫기(ESC)|
|XML_attendancewnd_1|출석체크 하기(SPACE)|
|XML_attendancewnd_2|종료하기 (SPACE)|
|XML_awakereleasewnd_1|각성 해제|
|XML_awakereleasewnd_2|모두 확인|
|XML_awakereleasewnd_3|닫기|
|XML_backgroundchangewnd_1|변경할 화면을 선택하세요|
|XML_backgroundfilelistwnd_1|배경화면 설정|
|XML_backgroundfilelistwnd_2|상위 폴더|
|XML_backgroundfilelistwnd_3|파일 해제|
|XML_bankruptcycharwnd_1|무료지원 용병고용|
|XML_bankruptcycharwnd_2|고용|
|XML_battlechatwnd_1|로비|
|XML_battleinfownd_1|내정보|
|XML_battlelockproblemwnd_1|매크로 신고 문제 풀이|
|XML_battlelockproblemwnd_2|확인 (ENTER)|
|XML_battlemoderoomwnd_1|팀정보 변경|
|XML_battlemoderoomwnd_2|비슷한 수준만 검색|
|XML_battlemoderoomwnd_3|같은 인원만 검색|
|XML_battlemoderoomwnd_4|상대방 채팅 안보기|
|XML_battlemoderoomwnd_5|네트워크 불량시 강제퇴장|
|XML_battlemoderoomwnd_6|팀랭킹|
|XML_battlemoderoomwnd_7|초대|
|XML_battlemoderoomwnd_8|검색시작|
|XML_battlemoderoomwnd_9|검색취소|
|XML_battlemoderoomwnd_10|나가기|
|XML_battlequickstartoption_1|빠른참가＆방정렬 설정|
|XML_battlequickstartoption_2|빠른 참가(SPACE)|
|XML_battlequickstartoption_3|설정 완료|
|XML_battlequickstartoption_4|양팀 같은 인원|
|XML_battlequickstartoption_5|최소 1명|
|XML_battlequickstartoption_6|최소 16명|
|XML_battlequickstartoption_7|모드별 공략보기|
|XML_battlequickstartoption_8|랜덤게임|
|XML_battlequickstartoption_9|포로탈출|
|XML_battlequickstartoption_10|팀데스매치|
|XML_battlequickstartoption_11|AI팀데스매치|
|XML_battlequickstartoption_12|쉬움|
|XML_battlequickstartoption_13|보통|
|XML_battlequickstartoption_14|드워프모드|
|XML_battlequickstartoption_15|데스매치|
|XML_battlequickstartoption_16|챔피언모드|
|XML_battlequickstartoption_17|파워스톤|
|XML_battlequickstartoption_18|보스레이드|
|XML_battlequickstartoption_19|강시서바이벌|
|XML_battlequickstartoption_20|깊은 숲|
|XML_battlequickstartoption_21|쉬움|
|XML_battlequickstartoption_22|마스터|
|XML_battlequickstartoption_23|스노우타운|
|XML_battlequickstartoption_24|쉬움|
|XML_battlequickstartoption_25|마스터|
|XML_battlequickstartoption_26|불의 신전|
|XML_battlequickstartoption_27|쉬움|
|XML_battlequickstartoption_28|마스터|
|XML_battlequickstartoption_29|비밀공장|
|XML_battlequickstartoption_30|쉬움|
|XML_battlequickstartoption_31|마스터|
|XML_battlequickstartoption_32|레이드|
|XML_battlequickstartoption_33|팬티몬|
|XML_battlequickstartoption_34|클래식|
|XML_battlequickstartoption_35|해골영웅|
|XML_battlequickstartoption_36|1층|
|XML_battlequickstartoption_37|21층|
|XML_battlequickstartoption_38|41층|
|XML_battlequickstartoption_39|더블크라운|
|XML_battlequickstartoption_40|축구경기|
|XML_battlequickstartoption_41|깃발모드|
|XML_battlequickstartoption_42|아레나모드|
|XML_battlequickstartoption_43|배틀모드|
|XML_battlequickstartoption_44|파밍모드|
|XML_battleroomexitmsgbox_1|나가기 (SPACE)|
|XML_battleroomexitmsgbox_2|나가기 (SPACE)|
|XML_battleroomexitmsgbox_3|도전 포기 (SPACE)|
|XML_battleroomexitmsgbox_4|도전 포기 (SPACE)|
|XML_battleroomexitmsgbox_5|다른방보기|
|XML_battleroomexitmsgbox_6|빠른참가|
|XML_battleroomexitpopup_1|나가기 예약 (SPACE)|
|XML_battleroomexitpopup_2|예약 취소 (SPACE)|
|XML_battleroomexitpopup_3|도전 포기 (SPACE)|
|XML_battleroomexitpopup_4|포기 취소 (SPACE)|
|XML_battleroomexitpopup_5|즉시나가기(벌금)|
|XML_battleroomexitroomlistwnd_1|새로 고침|
|XML_billingwantwnd_1|골드부족|
|XML_billingwantwnd_2|충전(SPACE)|
|XML_billingwantwnd_3|취소|
|XML_billingwantwnd_4|충전(SPACE)|
|XML_billingwantwnd_5|취소|
|XML_bingomsgbox_1|사용확인|
|XML_bingomsgbox_2|사용 (SPACE)|
|XML_bingomsgbox_3|취소 (ESC)|
|XML_bingomsgbox_4|취소|
|XML_bingomsgbox_5|초기화 (SPACE)|
|XML_bingomsgbox_6|초기화|
|XML_bingomsgbox_7|닫기 (ESC)|
|XML_bingorewardwnd_1|보상 목록|
|XML_bingorightwnd_1|게임 시작하기|
|XML_bingorightwnd_2|빙고 숫자뽑기|
|XML_bingorightwnd_3|숫자 섞기|
|XML_bingorightwnd_4|보상 바꾸기|
|XML_bingorightwnd_5|당첨 숫자 뽑기|
|XML_bingorightwnd_6|초기화|
|XML_bingorightwnd_7|보상목록|
|XML_bingorightwnd_8|새로 시작하기|
|XML_bingorightwnd_9|창닫기|
|XML_bingownd_1|빙고|
|XML_changebingownd_1|고정된빙고|
|XML_blacklistinsertwnd_1|차단추가|
|XML_blacklistinsertwnd_2|차단|
|XML_blacklistinsertwnd_3|취소|
|XML_bonuscashwnd_1|보너스 골드|
|XML_bonuscashwnd_2|사용가능 골드|
|XML_bonuscashwnd_3|사용불가 골드|
|XML_campenteralarmwnd_1|가입|
|XML_campenteralarmwnd_2|가입 결정|
|XML_campenteralarmwnd_3|취소|
|XML_campentermodalwnd_1|새로운 진영전|
|XML_campentermodalwnd_2|나중에 가입|
|XML_campenterresultwnd_1|진영 가입완료|
|XML_campenterresultwnd_2|닫기|
|XML_campenterresultwnd_3|진영이란?|
|XML_campenterwnd_1|정부군가입|
|XML_campenterwnd_2|반란군가입|
|XML_campenterwnd_3|[대회 운영 규칙]|
|XML_campinfownd_1|진영 정보|
|XML_campinfownd_2|내진영|
|XML_campinfownd_3|내길드|
|XML_campinfownd_4|대회포인트|
|XML_campinfownd_5|진영랭킹|
|XML_campinfownd_6|예상보상|
|XML_campjoinneedpopup_1|진영 가입 필요|
|XML_campjoinneedpopup_2|진영 가입하러 가기|
|XML_campjoinneedpopup_3|취소|
|XML_campmainwnd_1|진영 정보|
|XML_campmainwnd_2|진영전 참여|
|XML_campmainwnd_3|래더전 참여|
|XML_campseasonbonus_1|진영전 결과|
|XML_campseasonbonus_2|닫기|
|XML_changenameresultwnd_1|아이템 보기|
|XML_changenamewnd_1|변경하기|
|XML_changetradestateconfirmwnd_1|봉인하기|
|XML_changetradestateconfirmwnd_2|봉인하기|
|XML_changetradestateconfirmwnd_3|취소|
|XML_changetradestateresultwnd_1|추가사용|
|XML_changetradestateresultwnd_2|아이템 보기|
|XML_changetradestatewnd_1|봉인|
|XML_changetradestatewnd_2|전체|
|XML_changetradestatewnd_3|무기|
|XML_changetradestatewnd_4|갑옷|
|XML_changetradestatewnd_5|투구|
|XML_changetradestatewnd_6|망토|
|XML_changetradestatewnd_7|거래봉인|
|XML_changetradestatewnd_8|거래봉인|
|XML_changetradestatewnd_9|거래봉인|
|XML_changetradestatewnd_10|거래봉인|
|XML_changetradestatewnd_11|거래봉인|
|XML_changetradestatewnd_12|거래봉인|
|XML_changetradestatewnd_13|거래봉인|
|XML_changetradestatewnd_14|거래봉인|
|XML_channelchatwnd_1|입력|
|XML_channelchatwnd_2|초대하기|
|XML_channelchatwnd_3|나가기|
|XML_channelinvitewnd_1|초대하기|
|XML_channelinvitewnd_2|초대|
|XML_channelinvitewnd_3|취소|
|XML_charrentalacquirewnd_1|전투체험용병 도착|
|XML_charrentalacquirewnd_2|닫기 (ESC)|
|XML_charrentalrequestwnd_1|전투체험신청 도착|
|XML_charrentalrequestwnd_2|전투체험|
|XML_charrentalrequestwnd_3|거절|
|XML_charrentalreturnwnd_1|전투체험용병 복귀|
|XML_charrentalreturnwnd_2|닫기 (ESC)|
|XML_chatmodewnd_1|대화상태|
|XML_chatmodewnd_2|대화상태 해제 (SPACE)|
|XML_chatmodewnd_3|취소 (ESC)|
|XML_chatoptionwnd_1|채팅 옵션|
|XML_chatoptionwnd_2|결정|
|XML_chatoptionwnd_3|취소|
|XML_chatoptionwnd_4|초기화|
|XML_chatoptionwnd_5|사용안함|
|XML_chatoptionwnd_6|그라데이션 40％|
|XML_chatoptionwnd_7|그라데이션 80％|
|XML_chatoptionwnd_8|사각형 40％|
|XML_chatoptionwnd_9|사각형 80％|
|XML_chatoptionwnd_10|채팅 보기|
|XML_chatoptionwnd_11|외침 보기|
|XML_chatoptionwnd_12|시스템 알림 보기|
|XML_clauseviewwnd_1|청약철회 규정|
|XML_clauseviewwnd_2|닫기 (ESC)|
|XML_costumecustomchangeconfirmwnd_1|변경확인|
|XML_costumecustomchangeconfirmwnd_2|변경하기|
|XML_costumecustomchangeconfirmwnd_3|취소|
|XML_costumecustomdeletewnd_1|코스튬 스킨 삭제|
|XML_costumecustomdeletewnd_2|남성 삭제|
|XML_costumecustomdeletewnd_3|여성 삭제|
|XML_costumecustommakecompletewnd_1|변경완료|
|XML_costumecustommakecompletewnd_2|아이템보기|
|XML_costumecustommakecompletewnd_3|창닫기|
|XML_costumecustommakeconfirmwnd_1|변경확인|
|XML_costumecustommakeconfirmwnd_2|변경하기|
|XML_costumecustommakeconfirmwnd_3|취소|
|XML_costumecustommakewnd_1|스킨 변경|
|XML_costumecustommakewnd_2|스킨 변경할 코스튬 선택|
|XML_costumecustommakewnd_3|파일 올리기 (0/0)|
|XML_costumecustommakewnd_4|원본 파일 다운로드|
|XML_costumecustommakewnd_5|3D뷰 자세히보기|
|XML_costumecustommakewnd_6|변경하기|
|XML_costumecustommakewnd_7|스킨변경 방법 공략보기|
|XML_costumecustomselectwnd_1|코스튬 선택하기|
|XML_costumecustomselectwnd_2|전체|
|XML_costumecustomselectwnd_3|무기|
|XML_costumecustomselectwnd_4|갑옷|
|XML_costumecustomselectwnd_5|투구|
|XML_costumecustomselectwnd_6|망토|
|XML_costumecustomselectwnd_7|남성|
|XML_costumecustomselectwnd_8|남성|
|XML_costumecustomselectwnd_9|여성|
|XML_costumecustomselectwnd_10|남성|
|XML_costumecustomselectwnd_11|남성|
|XML_costumecustomselectwnd_12|여성|
|XML_costumecustomselectwnd_13|남성|
|XML_costumecustomselectwnd_14|남성|
|XML_costumecustomselectwnd_15|여성|
|XML_costumecustomselectwnd_16|남성|
|XML_costumecustomselectwnd_17|남성|
|XML_costumecustomselectwnd_18|여성|
|XML_costumecustomselectwnd_19|남성|
|XML_costumecustomselectwnd_20|남성|
|XML_costumecustomselectwnd_21|여성|
|XML_costumecustomselectwnd_22|남성|
|XML_costumecustomselectwnd_23|남성|
|XML_costumecustomselectwnd_24|여성|
|XML_costumecustomselectwnd_25|남성|
|XML_costumecustomselectwnd_26|남성|
|XML_costumecustomselectwnd_27|여성|
|XML_costumecustomselectwnd_28|남성|
|XML_costumecustomselectwnd_29|남성|
|XML_costumecustomselectwnd_30|여성|
|XML_costumelistwnd_1|획득가능 코스튬목록|
|XML_costumelistwnd_2|전체|
|XML_costumelistwnd_3|무기|
|XML_costumelistwnd_4|갑옷|
|XML_costumelistwnd_5|투구|
|XML_costumelistwnd_6|망토|
|XML_costumerandombox_1|확인중...|
|XML_costumerandombox_2|아이템 보기|
|XML_costumereleasewnd_1|코스튬 해제|
|XML_costumereleasewnd_2|모두 확인|
|XML_costumereleasewnd_3|닫기|
|XML_customtournamentalarmrewardwnd_1|대회 포상|
|XML_customtournamentalarmrewardwnd_2|닫기|
|XML_customtournamentallocateresultwnd_1|대진배정 완료|
|XML_customtournamentallocateresultwnd_2|닫기|
|XML_customtournamentallocatewnd_1|대진 배정|
|XML_customtournamentallocatewnd_2|배정 완료|
|XML_customtournamentallocatewnd_3|취소|
|XML_customtournamentallocatewnd_4|미지정 대회팀|
|XML_customtournamentallocatewnd_5|미지정 대회팀|
|XML_customtournamentallocatewnd_6|미지정 대회팀|
|XML_customtournamentallocatewnd_7|미지정 대회팀|
|XML_customtournamentallocatewnd_8|미지정 대회팀|
|XML_customtournamentallocatewnd_9|미지정 대회팀|
|XML_customtournamentallocatewnd_10|미지정 대회팀|
|XML_customtournamentallocatewnd_11|미지정 대회팀|
|XML_customtournamentallocatewnd_12|미지정 대회팀|
|XML_customtournamentallocatewnd_13|미지정 대회팀|
|XML_customtournamentallocatewnd_14|미지정 대회팀|
|XML_customtournamentallocatewnd_15|미지정 대회팀|
|XML_customtournamentallocatewnd_16|미지정 대회팀|
|XML_customtournamentallocatewnd_17|미지정 대회팀|
|XML_customtournamentallocatewnd_18|미지정 대회팀|
|XML_customtournamentallocatewnd_19|미지정 대회팀|
|XML_customtournamentallocatewnd_20|지정 대회팀|
|XML_customtournamentallocatewnd_21|지정 대회팀|
|XML_customtournamentallocatewnd_22|지정 대회팀|
|XML_customtournamentallocatewnd_23|지정 대회팀|
|XML_customtournamentallocatewnd_24|지정 대회팀|
|XML_customtournamentallocatewnd_25|지정 대회팀|
|XML_customtournamentallocatewnd_26|지정 대회팀|
|XML_customtournamentallocatewnd_27|지정 대회팀|
|XML_customtournamentallocatewnd_28|지정 대회팀|
|XML_customtournamentallocatewnd_29|지정 대회팀|
|XML_customtournamentallocatewnd_30|지정 대회팀|
|XML_customtournamentallocatewnd_31|지정 대회팀|
|XML_customtournamentallocatewnd_32|지정 대회팀|
|XML_customtournamentallocatewnd_33|지정 대회팀|
|XML_customtournamentallocatewnd_34|지정 대회팀|
|XML_customtournamentallocatewnd_35|지정 대회팀|
|XML_customtournamentcalendarwnd_1|날짜와 시간을 선택하세요|
|XML_customtournamentcalendarwnd_2|확인|
|XML_customtournamentcalendarwnd_3|취소|
|XML_customtournamentcalendarwnd_4|시|
|XML_customtournamentcalendarwnd_5|분|
|XML_customtournamentcreateresultwnd_1|대회만들기 완료|
|XML_customtournamentcreateresultwnd_2|닫기|
|XML_customtournamentcreateresultwnd_3|대회정보 바로가기|
|XML_customtournamentcreatewnd_1|대회 만들기|
|XML_customtournamentcreatewnd_2|대회란?|
|XML_customtournamentcreatewnd_3|샘플1|
|XML_customtournamentcreatewnd_4|불러오기|
|XML_customtournamentcreatewnd_5|샘플1|
|XML_customtournamentcreatewnd_6|불러오기|
|XML_customtournamentcreatewnd_7|강수|
|XML_customtournamentcreatewnd_8|대회종류|
|XML_customtournamentcreatewnd_9|인원|
|XML_customtournamentcreatewnd_10|대회성격|
|XML_customtournamentcreatewnd_11|[대회 운영 규칙]|
|XML_customtournamentcreatewnd_12|대회 만들기 결정|
|XML_customtournamentdelaycreateteamlistwnd_1|팀 생성 권한 요청자|
|XML_customtournamentdelaycreateteamlistwnd_2|게임 끄기 전까지 표시 안함|
|XML_customtournamentdelaycreateteamlistwnd_3|수락|
|XML_customtournamentdelaycreateteamlistwnd_4|거절|
|XML_customtournamentdelaycreateteamlistwnd_5|수락|
|XML_customtournamentdelaycreateteamlistwnd_6|거절|
|XML_customtournamentdelaycreateteamlistwnd_7|수락|
|XML_customtournamentdelaycreateteamlistwnd_8|거절|
|XML_customtournamentdelaycreateteamlistwnd_9|수락|
|XML_customtournamentdelaycreateteamlistwnd_10|거절|
|XML_customtournamentdelaycreateteamlistwnd_11|수락|
|XML_customtournamentdelaycreateteamlistwnd_12|거절|
|XML_customtournamententrylistwnd_1|참가현황|
|XML_customtournamententrylistwnd_2|팀 생성 권한 요청자 보기|
|XML_customtournamentnoticewnd_1|공지사항|
|XML_customtournamentnoticewnd_2|닫기|
|XML_customtournamentnoticewnd_3|확인|
|XML_customtournamentrewardselectwnd_1|보상 추가|
|XML_customtournamentrewardselectwnd_2|대회코인 충전|
|XML_customtournamentrewardselectwnd_3|대회코인으로 구입|
|XML_customtournamentrewardselectwnd_4|취소|
|XML_decoitemlistwnd_1|획득가능 치장목록|
|XML_decoitemlistwnd_2|전체|
|XML_decoitemlistwnd_3|성별|
|XML_decoitemlistwnd_4|머리|
|XML_decoitemlistwnd_5|머리색|
|XML_decoitemlistwnd_6|얼굴|
|XML_decoitemlistwnd_7|피부색|
|XML_decoitemlistwnd_8|기본옷|
|XML_detailinnerawardwnd_1|보상 추가|
|XML_detailinnercheerlistwnd_1|우승응원 결정|
|XML_detailinnerdefinewnd_1|공지 작성|
